ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007411,axon guidance,38/791,243/18860,0.15637860082304528,3.7285719488276032,8.9570337477324,2.210735178429682e-12,6.18958291495521e-9,4.842812306373813e-9,NEXN/CXCL12/LAMA2/PLXNA4/NR4A3/EPHB2/ABLIM1/FLRT3/APBB2/EPHB6/RPS6KA5/SEMA3A/EPHB3/GDNF/ROBO1/KIAA1755/PLEKHG4/ULK2/SMO/CYFIP2/UNC5B/VEGFA/TGFB2/GDF7/SEMA6D/CHL1/SCN1B/RAC3/NTN4/NRP2/EGR2/KALRN/NRXN3/CDH4/EPHA4/LGI1/EPHA5/PTPRH,38
GO:0097485,neuron projection guidance,38/791,244/18860,0.1557377049180328,3.7132909162504406,8.925418772310733,2.516090615835451e-12,6.18958291495521e-9,4.842812306373813e-9,NEXN/CXCL12/LAMA2/PLXNA4/NR4A3/EPHB2/ABLIM1/FLRT3/APBB2/EPHB6/RPS6KA5/SEMA3A/EPHB3/GDNF/ROBO1/KIAA1755/PLEKHG4/ULK2/SMO/CYFIP2/UNC5B/VEGFA/TGFB2/GDF7/SEMA6D/CHL1/SCN1B/RAC3/NTN4/NRP2/EGR2/KALRN/NRXN3/CDH4/EPHA4/LGI1/EPHA5/PTPRH,38
GO:0007409,axonogenesis,53/791,472/18860,0.11228813559322035,2.6773125629432815,7.72143935251416,6.72441058617411e-11,1.1028033361325541e-7,8.628480531101304e-8,NEXN/CXCL12/CCKAR/ADARB1/LAMA2/PLXNA4/NR4A3/CRABP2/EPHB2/ABLIM1/FLRT3/ADCY1/APBB2/EPHB6/RPS6KA5/RND2/SEMA3A/EPHB3/GDNF/ROBO1/KIAA1755/PLEKHG4/FGF13/ULK2/ARHGEF28/SMO/SLITRK6/CYFIP2/UNC5B/VEGFA/TGFB2/GDF7/SEMA6D/CHL1/SCN1B/RAC3/NTN4/SPTBN4/NRP2/PLPPR4/EGR2/PAK3/KALRN/FGFR2/NRXN3/CDH4/EPHA4/NGF/LGI1/EPHA5/CCK/NTNG1/PTPRH,53
GO:0003012,muscle system process,51/791,485/18860,0.10515463917525773,2.5072269214227063,7.035846422651335,1.5701769768527368e-9,1.55346685696028e-6,1.2154532083662267e-6,CACNB2/KLF15/ERRFI1/FOXO1/PDLIM5/LMCD1/LMOD1/NR4A3/SCN7A/OXTR/ABCC9/ABAT/APBB2/SGCD/FOXO3/CFLAR/ACTA2/LEP/DMD/ATP2A2/GDNF/CLIC2/ADRA1B/FGF13/TRPA1/BDKRB2/ITGA2/ANK2/NEDD4L/DDIT3/PPARG/AGT/SCN1B/KCNE3/STC1/PI16/CACNA1G/ADRA2A/ARHGAP42/KCND3/MYOZ2/HMOX1/KCND2/ADORA1/MSTN/RGS4/FBXO32/PKP2/CKMT2/HTR2A/JPH2,51
GO:0030198,extracellular matrix organization,40/791,331/18860,0.12084592145015106,2.881357874272881,7.225034658481645,1.8525990407899613e-9,1.55346685696028e-6,1.2154532083662267e-6,ADAMTS1/PDPN/PTX3/LAMA2/COL11A1/COL1A1/ADAMTS14/CRISPLD2/GPM6B/COL4A1/APBB2/COL4A4/CFLAR/NID1/POSTN/KAZALD1/SOX9/ITGA2/ADAMTSL1/AXIN2/SPINT2/ITGA8/DPT/ANGPTL7/TGFB2/MMP15/PPARG/AGT/NTN4/TNFRSF11B/CCN1/COL4A3/COL27A1/PAPLN/ADAMTS5/RGCC/SFRP2/OLFML2A/RXFP1/OLFML2B,40
GO:0043062,extracellular structure organization,40/791,332/18860,0.12048192771084337,2.872679085494951,7.20275502486679,2.023939551468373e-9,1.55346685696028e-6,1.2154532083662267e-6,ADAMTS1/PDPN/PTX3/LAMA2/COL11A1/COL1A1/ADAMTS14/CRISPLD2/GPM6B/COL4A1/APBB2/COL4A4/CFLAR/NID1/POSTN/KAZALD1/SOX9/ITGA2/ADAMTSL1/AXIN2/SPINT2/ITGA8/DPT/ANGPTL7/TGFB2/MMP15/PPARG/AGT/NTN4/TNFRSF11B/CCN1/COL4A3/COL27A1/PAPLN/ADAMTS5/RGCC/SFRP2/OLFML2A/RXFP1/OLFML2B,40
GO:0045229,external encapsulating structure organization,40/791,333/18860,0.12012012012012012,2.8640524215745455,7.180558101330042,2.2102170729109675e-9,1.55346685696028e-6,1.2154532083662267e-6,ADAMTS1/PDPN/PTX3/LAMA2/COL11A1/COL1A1/ADAMTS14/CRISPLD2/GPM6B/COL4A1/APBB2/COL4A4/CFLAR/NID1/POSTN/KAZALD1/SOX9/ITGA2/ADAMTSL1/AXIN2/SPINT2/ITGA8/DPT/ANGPTL7/TGFB2/MMP15/PPARG/AGT/NTN4/TNFRSF11B/CCN1/COL4A3/COL27A1/PAPLN/ADAMTS5/RGCC/SFRP2/OLFML2A/RXFP1/OLFML2B,40
GO:0001503,ossification,48/791,455/18860,0.1054945054945055,2.515330434420194,6.8458226871468515,4.327159901079635e-9,2.6612033391639754e-6,2.0821610208221346e-6,SORT1/FSTL3/COL1A1/CCN3/ZBTB16/TMT1A/CEBPD/GPM6B/ITGA11/IGFBP2/CBS/LOC102724560/ZHX3/FBN2/TMEM119/TENT5A/DHRS3/IGSF10/LEP/PKDCC/S1PR1/CCN2/RASSF2/P2RX7/LRRC17/KAZALD1/SOX9/LGR4/CRIM1/SMO/DNAI3/AXIN2/VEGFA/PPARG/RSPO2/TNFAIP6/CCN1/STC1/MSX2/CHRDL2/GDF5/EGR2/CHRDL1/FGFR2/SFRP2/SLC24A3/TFAP2A/ENPP1,48
GO:0032970,regulation of actin filament-based process,44/791,402/18860,0.10945273631840796,2.6097074677182985,6.825715420534246,6.36184764210582e-9,3.477810044351181e-6,2.7210850090270155e-6,PDPN/CXCL12/SYNPO2/FAM107A/CDC42EP3/AMOT/DAAM2/GPM6B/LMOD1/ARHGAP28/WASF3/MYADM/PIK3R1/NEDD9/PRKCE/RND2/ACTA2/S1PR1/NF2/ATP2A2/CORO2B/FGF13/CCN2/CARMIL1/CIT/KANK1/DNAI3/ANK2/SSH2/CYFIP2/TGFB2/RAC3/MTSS1/SPTBN4/CRACD/STC1/PAK3/RGCC/ARHGEF19/ADORA1/RGS4/EPHA5/PKP2/CCL11,44
GO:0044703,multi-organism reproductive process,29/791,217/18860,0.1336405529953917,3.186423298979883,6.777768433704473,3.493624633886933e-8,1.718863319872371e-5,1.3448616090657383e-5,ERRFI1/IGFBP2/CBS/LOC102724560/CITED2/FBN2/OXTR/CORIN/LIF/MAFF/LEP/SLC38A2/ITGA2/VEGFA/STC1/PLA2G4C/PSG1/PSG4/PRDM1/ADRA2A/RXFP1/HSD11B2/MSTN/STOX2/PTGS2/STC2/ACVR1C/ESR1/TPPP3,29
GO:0031589,cell-substrate adhesion,40/791,369/18860,0.10840108401084012,2.5846326731282483,6.431941757379684,4.081993840325984e-8,1.8257645176730764e-5,1.4285025334040309e-5,PDPN/VCAM1/COL1A1/FAM107A/PLPP3/GPM6B/ITGA11/STON1/MYADM/PIK3R1/ITGBL1/NEDD9/PRKCE/NID1/EPHB3/NF2/POSTN/ITGA10/CORO2B/CCN2/CARMIL1/APOD/LIMS2/KANK1/ITGA2/ITGA8/COL8A1/VEGFA/THBS1/RAC3/SORBS1/NTN4/EDA/CCN1/MERTK/HPSE/PPFIA2/PKP2/LYPD3/GCNT2,40
GO:0070482,response to oxygen levels,39/791,357/18860,0.1092436974789916,2.604723305251304,6.404625004776849,4.897940740752848e-8,2.0081557037086677e-5,1.571207832362558e-5,VCAM1/CXCL12/COL1A1/HIF3A/FOXO1/TRPC6/CBS/LOC102724560/CITED2/ABCC9/AGTRAP/ABAT/FOXO3/AQP3/HIGD1A/CFLAR/LIF/PRKCE/LEP/POSTN/DDAH1/ITGA2/VEGFA/TGFB2/THBS1/PPARG/STC1/FGFR2/ANG/RGCC/EPHA4/KCND2/GUCY1A2/ADORA1/HSD11B2/MSTN/PTGS2/STC2/SLC7A5,39
GO:1903522,regulation of blood circulation,33/791,279/18860,0.11827956989247312,2.8201677473730005,6.40854572877325,8.181054816671454e-8,3.0962145921556576e-5,2.4225196327585028e-5,CACNB2/TBX18/OXTR/ABCC9/CORIN/LEP/DMD/ATP2A2/CLIC2/ADRA1B/ADM2/FGF13/TRPA1/BDKRB2/ANK2/GCH1/TGFB2/AGT/SCN1B/SPTBN4/KCNE3/STC1/CACNA1G/ADRA2A/ARHGAP42/KCND3/PER2/KCND2/ADORA1/RGS4/PKP2/HTR2A/JPH2,33
GO:0044706,multi-multicellular organism process,29/791,227/18860,0.1277533039647577,3.0460522285402405,6.4888653943682035,9.481856118606236e-8,3.332195150253049e-5,2.6071539718603765e-5,ERRFI1/IGFBP2/CBS/LOC102724560/CITED2/FBN2/OXTR/CORIN/LIF/MAFF/LEP/SLC38A2/ITGA2/VEGFA/STC1/PLA2G4C/PSG1/PSG4/PRDM1/ADRA2A/RXFP1/HSD11B2/MSTN/STOX2/PTGS2/STC2/ACVR1C/ESR1/TPPP3,29
GO:0045444,fat cell differentiation,31/791,259/18860,0.11969111969111969,2.853823662926065,6.285367420357017,1.5420837264355237e-7,5.0580346227085176e-5,3.957473815841902e-5,SORT1/INHBB/ZBTB16/FOXO1/CEBPD/NR4A3/STEAP4/KLF5/LEP/NEGR1/DUSP10/ALDH6A1/SOCS1/TRIB3/AXIN2/VEGFA/DDIT3/FGF10/PPARG/MAFB/FRZB/MSX2/NR4A1/EGR2/LMO3/SFRP2/PER2/PTGS2/ENPP1/FNDC5/HTR2A,31
GO:0001666,response to hypoxia,35/791,317/18860,0.11041009463722397,2.632533988442533,6.1331329172871785,1.840399975612245e-7,5.659229925007654e-5,4.427857046588145e-5,VCAM1/CXCL12/HIF3A/TRPC6/CBS/LOC102724560/CITED2/ABCC9/AGTRAP/ABAT/FOXO3/AQP3/HIGD1A/CFLAR/LIF/PRKCE/LEP/POSTN/DDAH1/ITGA2/VEGFA/TGFB2/THBS1/PPARG/STC1/FGFR2/ANG/RGCC/EPHA4/KCND2/ADORA1/HSD11B2/MSTN/PTGS2/STC2,35
GO:0007565,female pregnancy,26/791,197/18860,0.1319796954314721,3.1468230794406615,6.3375172382228495,2.277813371365468e-7,6.592259874775355e-5,5.1578721356554276e-5,ERRFI1/IGFBP2/CBS/LOC102724560/CITED2/FBN2/OXTR/CORIN/LIF/LEP/SLC38A2/ITGA2/VEGFA/STC1/PSG1/PSG4/PRDM1/ADRA2A/HSD11B2/MSTN/STOX2/PTGS2/STC2/ACVR1C/ESR1/TPPP3,26
GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,41/791,411/18860,0.09975669099756691,2.378522366895211,5.911923771394235,2.7110627067954205e-7,7.410238065240816e-5,5.7978691922519605e-5,INHBB/FSTL3/TSC22D1/FST/GDF15/TGFBR2/CITED2/FBN2/TMEM119/ING2/CDKN2B/BMPER/CILP/CRIM1/SAP30/ITGA8/JUN/TGFB2/GDF7/THBS1/FGF10/PPARG/RASL11B/TNFAIP6/CCN1/FSTL5/PMEPA1/MSX2/CHRDL2/GDF5/CHRDL1/SFRP4/RGCC/SFRP2/MSTN/INHBE/ZNF423/ACVR1C/TMEM100/GCNT2/SORL1,41
GO:2000027,regulation of animal organ morphogenesis,16/791,84/18860,0.19047619047619047,4.54156883992535,6.80635043603889,3.48510966003053e-7,9.024599751236953e-5,7.06096732782917e-5,WNT2/CITED2/GDNF/ROBO1/SOX9/LGR4/SMO/VEGFA/FGF10/AGT/NTN4/RSPO2/TNFRSF11B/SFRP2/FGF1/APCDD1,16
GO:0050673,epithelial cell proliferation,46/791,496/18860,0.09274193548387097,2.211267892826557,5.719761428828687,4.253945872551768e-7,1.046470684647735e-4,8.18772634522201e-5,CXCL12/ERRFI1/WNT2/CCN3/FST/CDKN1A/IRS2/KLF9/NR4A3/CFLAR/LEP/DUSP10/ST8SIA1/CDKN2B/BMPER/ROBO1/LIMS2/SOX9/LGR4/HMGB2/SMO/JUN/COL8A1/VEGFA/TGFB2/THBS1/FGF10/PPARG/VASH2/MTSS1/NRP2/COL4A3/NR4A1/GDF5/IL12A/PRDM1/FGFR2/ANG/RGCC/SFRP2/EGR3/HMOX1/FGF1/ESR1/DLL4/CCL11,46
GO:0051960,regulation of nervous system development,44/791,466/18860,0.0944206008583691,2.2512927082033394,5.722611906104128,4.6485690961653485e-7,1.0832298441686562e-4,8.475334916826649e-5,CXCL12/WNT2/IGDCC4/TRPC6/DAAM2/CTSC/CRABP2/EPHB2/FLRT3/LRRC15/WASF3/LIF/RND2/NEGR1/DUSP10/EPHB3/NF2/ROBO1/FGF13/LRRTM2/ULK2/HMGB2/SMO/SLITRK6/TENM4/VEGFA/CDON/SEMA6D/IL34/TYMP/EGR2/ZNF365/CDH4/EPHA4/PER2/PRKCH/NGF/RTN4RL2/SLC7A5/LRRN3/DLL4/CCL11/BRINP1/SORL1,44
GO:0036293,response to decreased oxygen levels,35/791,330/18860,0.10606060606060606,2.5288281040493428,5.862170302007494,4.843710685307e-7,1.0832298441686562e-4,8.475334916826649e-5,VCAM1/CXCL12/HIF3A/TRPC6/CBS/LOC102724560/CITED2/ABCC9/AGTRAP/ABAT/FOXO3/AQP3/HIGD1A/CFLAR/LIF/PRKCE/LEP/POSTN/DDAH1/ITGA2/VEGFA/TGFB2/THBS1/PPARG/STC1/FGFR2/ANG/RGCC/EPHA4/KCND2/ADORA1/HSD11B2/MSTN/PTGS2/STC2,35
GO:0007015,actin filament organization,44/791,469/18860,0.09381663113006397,2.236892115187113,5.6753948695229965,5.54532658737513e-7,1.1862176873863322e-4,9.281125551501533e-5,CXCL12/SYNPO2/FAM107A/CDC42EP3/AMOT/DAAM2/LMOD1/ARHGEF2/AIF1L/ARHGAP28/WASF3/MYADM/PIK3R1/MARCKSL1/NEDD9/PRKCE/RND2/S1PR1/RHOJ/NF2/CORO2B/MICAL2/CCN2/RHOB/CARMIL1/KANK1/DNAI3/SSH2/CORO6/CYFIP2/RAC3/SORBS1/MTSS1/SPTBN4/CRACD/GAS2L3/PAK3/ANG/RGCC/RGS4/PHACTR1/ELMO1/SHROOM2/CCL11,44
GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,42/791,446/18860,0.09417040358744394,2.2453271955236316,5.56874517841986,9.092033476357057e-7,1.8638668626531966e-4,1.4583143167999017e-4,INHBB/FSTL3/TSC22D1/CCN3/FST/GDF15/TGFBR2/CITED2/FBN2/TMEM119/ING2/CDKN2B/BMPER/CILP/CRIM1/SAP30/ITGA8/JUN/TGFB2/GDF7/THBS1/FGF10/PPARG/RASL11B/TNFAIP6/CCN1/FSTL5/PMEPA1/MSX2/CHRDL2/GDF5/CHRDL1/SFRP4/RGCC/SFRP2/MSTN/INHBE/ZNF423/ACVR1C/TMEM100/GCNT2/SORL1,42
GO:0090287,regulation of cellular response to growth factor stimulus,38/791,385/18860,0.0987012987012987,2.353358398870409,5.6134709149034645,9.628783196422023e-7,1.8949445330558544e-4,1.4826299010238037e-4,FSTL3/TSC22D1/FST/GDF15/CITED2/FBN2/CFLAR/ING2/CDKN2B/BMPER/DMD/ROBO1/CILP/CRIM1/SAP30/CYFIP2/ITGA8/VEGFA/THBS1/FGF10/PPARG/RASL11B/AGT/TNFAIP6/CCN1/FSTL5/PMEPA1/MSX2/CHRDL2/GDF5/IL12A/CHRDL1/SFRP4/SFRP2/FGF1/ZNF423/TSPAN32/SORL1,38
GO:0032956,regulation of actin cytoskeleton organization,36/791,357/18860,0.10084033613445378,2.404359974078127,5.604953188038851,1.1209403171067437e-6,2.1211639846789148e-4,1.6596270201050048e-4,CXCL12/SYNPO2/FAM107A/CDC42EP3/AMOT/DAAM2/GPM6B/LMOD1/ARHGAP28/WASF3/MYADM/PIK3R1/NEDD9/PRKCE/RND2/S1PR1/NF2/CORO2B/CCN2/CARMIL1/CIT/KANK1/DNAI3/SSH2/CYFIP2/TGFB2/RAC3/MTSS1/SPTBN4/CRACD/PAK3/RGCC/ARHGEF19/RGS4/EPHA5/CCL11,36
GO:0021602,cranial nerve morphogenesis,9/791,31/18860,0.2903225806451613,6.922229925370091,6.904512126998984,3.3655237618407017e-6,6.132732188243057e-4,4.7983315388114793e-4,ADARB1/PLXNA4/CITED2/EPHB2/SEMA3A/NRP2/MAFB/EGR2/TFAP2A,9
GO:0060349,bone morphogenesis,16/791,100/18860,0.16,3.8149178255372944,5.905134817859768,3.926711015663382e-6,6.545392587393661e-4,5.121202544308647e-4,COL1A1/TGFBR2/CBS/LOC102724560/CITED2/TMEM119/DHRS3/SOX9/AXIN2/COL27A1/STC1/MSX2/SFRP4/FGFR2/ACP5/TFAP2A,16
GO:0010959,regulation of metal ion transport,36/791,377/18860,0.09549071618037135,2.2768077208113824,5.239507382096138,3.970570151296267e-6,6.545392587393661e-4,5.121202544308647e-4,CACNB2/PER1/CXCL12/TRPC6/ABCC9/PRKCE/DMD/CLIC2/FGF13/P2RX7/ANK2/EPB41/NEDD4L/BDKRB1/STIM2/AGT/UBASH3B/SCN1B/KCNS1/SPTBN4/KCNE3/STC1/CAMK2A/ADRA2A/AKAP7/TMC2/ADORA1/NGF/RGS4/KCNS3/STC2/PKP2/HTR2A/PLPP4/JPH2/WNK4,36
GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,33/791,331/18860,0.09969788519637462,2.377120246275127,5.288595882949706,3.991093041093696e-6,6.545392587393661e-4,5.121202544308647e-4,FSTL3/TSC22D1/CCN3/FST/GDF15/TGFBR2/CITED2/FBN2/ING2/CDKN2B/BMPER/CILP/CRIM1/SAP30/ITGA8/TGFB2/GDF7/THBS1/FGF10/PPARG/RASL11B/TNFAIP6/CCN1/FSTL5/PMEPA1/MSX2/CHRDL2/GDF5/CHRDL1/SFRP4/SFRP2/ZNF423/SORL1,33
GO:0060560,developmental growth involved in morphogenesis,27/791,246/18860,0.10975609756097561,2.6169405815423517,5.340996247046207,5.129727448097782e-6,8.141373885368093e-4,6.369919618911236e-4,CXCL12/PLXNA4/TGFBR2/CRABP2/FLRT3/NKD1/RND2/S1PR1/SEMA3A/POSTN/FGF13/ULK2/SOX9/NEDD4L/CYFIP2/VEGFA/SEMA6D/FGF10/NRP2/FGFR2/SFRP2/CDH4/FGF1/NGF/ESR1/RIMS1/CCL11,27
GO:0086003,cardiac muscle cell contraction,15/791,91/18860,0.16483516483516483,3.9302038037815534,5.862440795829399,5.368414380979335e-6,8.253937110755727e-4,6.457990589224153e-4,CACNB2/SCN7A/ABCC9/SGCD/ATP2A2/FGF13/ANK2/NEDD4L/SCN1B/KCNE3/STC1/CACNA1G/KCND3/ADORA1/PKP2,15
GO:0042325,regulation of phosphorylation,39/791,431/18860,0.09048723897911833,2.1575086310318223,5.086189080576548,5.80020327036461e-6,8.616967327493033e-4,6.742030277415922e-4,DUSP1/ADARB1/ERRFI1/SYNPO2/CDKN1A/RAP2B/ARHGEF2/NEK10/LIF/NEDD9/RSPO1/WARS1/LEP/LDB2/FAM20A/PKIA/RASSF2/ENPP2/SMO/TRIB3/PRR5L/VEGFA/THBS1/IL34/FGF10/AGT/ADCY8/MMD/NRG1/IL12A/TNFSF15/GPRC5B/CIMAP3/ANG/SFRP2/IL31RA/DIRAS3/FGF1/CLSPN,39
GO:0061448,connective tissue development,31/791,307/18860,0.10097719869706841,2.4076232205141723,5.202703196120973,6.003226651685522e-6,8.616967327493033e-4,6.742030277415922e-4,ERRFI1/COL11A1/COL1A1/CCN3/ZBTB16/TGFBR2/CBS/LOC102724560/CFLAR/ACTA2/LEP/PKDCC/PRKG2/CCN2/SOX9/AXIN2/TGFB2/GDF7/PPARG/RSPO2/CCN1/FRZB/COL27A1/STC1/MSX2/CHRDL2/GDF5/SFRP2/RXFP1/INHBE/SORL1,31
GO:0050678,regulation of epithelial cell proliferation,38/791,416/18860,0.09134615384615384,2.1779879412622773,5.083238260251012,6.129956432159678e-6,8.616967327493033e-4,6.742030277415922e-4,CXCL12/ERRFI1/WNT2/IRS2/KLF9/NR4A3/CFLAR/LEP/DUSP10/ST8SIA1/CDKN2B/ROBO1/LIMS2/SOX9/HMGB2/SMO/JUN/VEGFA/TGFB2/THBS1/FGF10/PPARG/VASH2/MTSS1/NRP2/COL4A3/NR4A1/GDF5/IL12A/FGFR2/ANG/RGCC/SFRP2/EGR3/HMOX1/FGF1/DLL4/CCL11,38
GO:0043269,regulation of monoatomic ion transport,40/791,449/18860,0.08908685968819599,2.124119056535242,5.044025863531732,6.421603474466973e-6,8.776191415104862e-4,6.866609329276525e-4,CACNB2/PER1/CXCL12/STOM/TRPC6/ABCC9/PRKCE/LEP/DMD/CLIC2/FGF13/PRKG2/TRPA1/P2RX7/ANK2/EPB41/NEDD4L/BDKRB1/STIM2/AGT/UBASH3B/SCN1B/KCNS1/SPTBN4/KCNE3/STC1/CAMK2A/ADRA2A/AKAP7/TMC2/ADORA1/NGF/RGS4/KCNS3/STC2/PKP2/HTR2A/PLPP4/JPH2/WNK4,40
GO:0060047,heart contraction,28/791,265/18860,0.10566037735849057,2.519285356486893,5.211283628184782,7.161870050978932e-6,9.317936679966915e-4,7.290478057047284e-4,CACNB2/TBX18/SCN7A/ABCC9/SGCD/CORIN/DMD/ATP2A2/CLIC2/ADRA1B/ADM2/FGF13/ANK2/NEDD4L/GCH1/TGFB2/AGT/SCN1B/SPTBN4/KCNE3/STC1/CACNA1G/KCND3/KCND2/ADORA1/RGS4/PKP2/JPH2,28
GO:0048486,parasympathetic nervous system development,7/791,19/18860,0.3684210526315789,8.7843502561714,7.102769277160147,7.196780362576071e-6,9.317936679966915e-4,7.290478057047284e-4,ADARB1/PLXNA4/SEMA3A/GDNF/NRP2/EGR2/TFAP2A,7
GO:0072593,reactive oxygen species metabolic process,26/791,237/18860,0.10970464135021098,2.6157136989443477,5.237141060477902,7.70127202045684e-6,9.518206575068647e-4,7.44717189666796e-4,GPX3/CDKN1A/FOXO1/TGFBR2/CBS/LOC102724560/ABCC9/DCXR/FOXO3/CFLAR/PRKCE/LEP/CCN2/P2RX7/BRCA1/GCH1/THBS1/AGT/IER3/CCN1/ACP5/PDK4/HBA1/TFAP2A/PLCG2/MAOB,26
GO:0030879,mammary gland development,19/791,142/18860,0.13380281690140844,3.1902921956517867,5.4814697213416474,7.738379329324104e-6,9.518206575068647e-4,7.44717189666796e-4,WNT2/IRS2/TGFBR2/OXTR/ROBO1/SOX9/SMO/ITGA2/VEGFA/FGF10/MSX2/NRG1/LBH/FGFR2/RXFP1/CYP19A1/ESR1/XDH/CCL11,19
GO:0042572,retinol metabolic process,11/791,52/18860,0.21153846153846154,5.043761548186327,6.10936981872254,8.238942789310574e-6,9.886731347172688e-4,7.735510598333445e-4,PNPLA2/DHRS3/ALDH1A3/HSD17B6/ADH1B/ADH1A/ADH1C/PLB1/ADH6/LIPE/AKR1B10,11
GO:0008016,regulation of heart contraction,25/791,225/18860,0.1111111111111111,2.6492484899564546,5.207067034178965,9.176391427783003e-6,0.0010749487101117232,8.410542218396602e-4,CACNB2/TBX18/ABCC9/CORIN/DMD/ATP2A2/CLIC2/ADRA1B/ADM2/FGF13/ANK2/GCH1/TGFB2/AGT/SCN1B/SPTBN4/KCNE3/STC1/CACNA1G/KCND3/KCND2/ADORA1/RGS4/PKP2/JPH2,25
GO:0055074,calcium ion homeostasis,32/791,331/18860,0.09667673716012085,2.305086299418305,5.011961772159429,1.0519229579601429e-5,0.0012009326459192667,9.396257351576292e-4,CACNB2/CXCL12/TRPC6/SGCD/PRKCE/FAM20A/DMD/ATP2A2/CLIC2/TRPA1/P2RX7/ANK2/BDKRB1/STIM2/DDIT3/UBASH3B/ADCY8/STC1/SYPL2/ABCC6/TRPV6/ADORA1/SLC24A3/NGF/CCL7/PLCG2/STC2/HTR2A/CALB2/JPH2/CCL11/WNK4,32
GO:0001667,ameboidal-type cell migration,27/791,256/18860,0.10546875,2.514716340075853,5.105386677005853,1.0740048052936532e-5,0.0012009326459192667,9.396257351576292e-4,CCN3/AMOT/IRS2/DAAM2/TGFBR2/FBN2/PRKCE/ACTA2/DUSP10/SEMA3A/GDNF/SOX9/KANK1/ENPP2/SMO/ITGA2/PRR5L/JUN/VEGFA/TGFB2/THBS1/SEMA6D/FGF10/NRP2/MSTN/PLCG2/ACVR1C,27
GO:0042476,odontogenesis,18/791,133/18860,0.13533834586466165,3.226904175736433,5.392296421736713,1.1368684639617556e-5,0.0012072407299321582,9.445612643050711e-4,COL1A1/FST/TMT1A/AQP3/NF2/FAM20A/SMO/AXIN2/TGFB2/FGF10/RSPO2/EDA/TNFRSF11B/MSX2/FGFR2/APCDD1/TFAP2A/JAG2,18
GO:0071456,cellular response to hypoxia,20/791,159/18860,0.12578616352201258,2.9991492339129673,5.296535347268476,1.1542732462184423e-5,0.0012072407299321582,9.445612643050711e-4,TRPC6/CBS/LOC102724560/CITED2/FOXO3/AQP3/HIGD1A/CFLAR/PRKCE/DDAH1/VEGFA/PPARG/STC1/FGFR2/RGCC/EPHA4/KCND2/MSTN/PTGS2/STC2,20
GO:0009612,response to mechanical stimulus,25/791,228/18860,0.10964912280701754,2.6143899571938696,5.131291017280599,1.1563420361437735e-5,0.0012072407299321582,9.445612643050711e-4,CXCL12/COL11A1/COL1A1/USP53/IGFBP2/CITED2/PIEZO2/TUBA1A/DMD/POSTN/TRPA1/SLC38A2/P2RX7/SOX9/ITGA2/SLITRK6/BDKRB1/JUN/THBS1/PKD1L2/GDF5/TMC2/RCAN1/TMEM150C/HTR2A,25
GO:0001763,morphogenesis of a branching structure,24/791,214/18860,0.11214953271028037,2.6740078216382903,5.152903894876347,1.1777958340801543e-5,0.0012072407299321582,9.445612643050711e-4,WNT2/TGFBR2/COL4A1/GDNF/FGF13/SOX9/LGR4/SMO/SPINT2/VEGFA/GDF7/FZD5/FGF10/AGT/NTN4/RSPO2/MSX2/PRDM1/FGFR2/SFRP2/FGF1/ESR1/DLL4/CCL11,24
GO:0003206,cardiac chamber morphogenesis,18/791,134/18860,0.13432835820895522,3.202822801290639,5.35414299554326,1.2627798948248639e-5,0.0012679340984772104,9.92048566138459e-4,ADAMTS1/SOX4/WNT2/COL11A1/TGFBR2/CITED2/DHRS3/ROBO1/SMO/TGFB2/NRP2/CCN1/MSX2/NRG1/FGFR2/SFRP2/PKP2/DLL4,18
GO:0051216,cartilage development,24/791,216/18860,0.1111111111111111,2.6492484899564546,5.100631358773758,1.3780391252424954e-5,0.0013311601168145039,0.0010415174469813092,ERRFI1/COL11A1/COL1A1/CCN3/ZBTB16/TGFBR2/CBS/LOC102724560/LEP/PKDCC/PRKG2/CCN2/SOX9/AXIN2/TGFB2/RSPO2/CCN1/FRZB/COL27A1/STC1/MSX2/CHRDL2/GDF5/SFRP2,24
GO:0045598,regulation of fat cell differentiation,19/791,148/18860,0.12837837837837837,3.0609560255577954,5.266474573195469,1.4156261103633453e-5,0.0013311601168145039,0.0010415174469813092,SORT1/ZBTB16/FOXO1/KLF5/LEP/DUSP10/TRIB3/AXIN2/VEGFA/DDIT3/PPARG/FRZB/MSX2/LMO3/SFRP2/PTGS2/ENPP1/FNDC5/HTR2A,19
GO:0003015,heart process,28/791,275/18860,0.10181818181818182,2.427674979887369,4.989935429213002,1.4360824733602092e-5,0.0013311601168145039,0.0010415174469813092,CACNB2/TBX18/SCN7A/ABCC9/SGCD/CORIN/DMD/ATP2A2/CLIC2/ADRA1B/ADM2/FGF13/ANK2/NEDD4L/GCH1/TGFB2/AGT/SCN1B/SPTBN4/KCNE3/STC1/CACNA1G/KCND3/KCND2/ADORA1/RGS4/PKP2/JPH2,28
